HMEL030088g1	Hmel201	4104268	4131247	-
HMEL030089g1	Hmel201	4165713	4166294	-
HMEL030090g1	Hmel201	4167927	4168436	-
HMEL014549g1	Hmel201	4177880	4185548	-
HMEL030091g1	Hmel201	4187863	4188783	-
HMEL030092g1	Hmel201	4195742	4196218	+
HMEL030093g1	Hmel201	4197147	4198028	+
HMEL014548g1	Hmel201	4200787	4203268	+
HMEL014547g1	Hmel201	4206529	4209687	+
HMEL014546g1	Hmel201	4212381	4214839	+
HMEL030094g1	Hmel201	4230712	4231008	-
HMEL014545g1	Hmel201	4241208	4269416	+
HMEL014545g2	Hmel201	4277360	4277936	+
HMEL014545g3	Hmel201	4278907	4288042	+
HMEL014545g4	Hmel201	4290656	4292197	+
HMEL014544g1	Hmel201	4293338	4294549	-
HMEL014544g2	Hmel201	4294591	4297361	-
HMEL014543g1	Hmel201	4301326	4311757	+
HMEL014542g1	Hmel201	4314793	4322760	-
HMEL014541g1	Hmel201	4324205	4327666	-
HMEL014538g1	Hmel201	4443975	4451343	+
HMEL014537g1	Hmel201	4456011	4467730	+
HMEL030095g1	Hmel201	4468078	4475451	-
HMEL014531g1	Hmel201	4503769	4510131	+
HMEL014531g2	Hmel201	4516215	4517237	+
HMEL014531g3	Hmel201	4520972	4521643	+
HMEL014531g4	Hmel201	4525348	4526362	+
HMEL014531g5	Hmel201	4528020	4530156	+
HMEL014531g6	Hmel201	4530753	4531076	-
HMEL014531g7	Hmel201	4531218	4531888	-
HMEL014531g8	Hmel201	4535495	4536460	+
HMEL014531g9	Hmel201	4538775	4539761	+
HMEL014531g10	Hmel201	4543110	4544129	+
HMEL014531g11	Hmel201	4545936	4546952	+
HMEL014530g1	Hmel201	4548826	4549809	-
HMEL014529g1	Hmel201	4554553	4555389	+
HMEL014529g2	Hmel201	4557420	4558274	+
HMEL014527g1	Hmel201	4568475	4572762	+
HMEL014526g1	Hmel201	4577709	4583067	-
HMEL014525g1	Hmel201	4584457	4587372	-
HMEL030096g1	Hmel201	4588804	4590794	+
HMEL030097g1	Hmel201	4699045	4699380	-
HMEL030098g1	Hmel201	4725140	4725929	+
HMEL030099g1	Hmel201	4726624	4729091	-
HMEL030100g1	Hmel201	4823317	4839350	+
HMEL002603g1	Hmel201	4846230	4871986	+
HMEL002604g1	Hmel201	4876003	4888918	+
HMEL002605g1	Hmel201	4890491	4900218	-
HMEL030101g1	Hmel201	4903941	4906119	-
HMEL002609g1	Hmel201	4918907	4921860	+
HMEL030102g1	Hmel201	4922389	4923246	-
HMEL030103g1	Hmel201	4924521	4925366	-
HMEL030104g1	Hmel201	4926572	4928333	+
HMEL002612g1	Hmel201	4928842	4929745	-
HMEL002612g2	Hmel201	4931705	4931977	+
HMEL002612g3	Hmel201	4932262	4941163	-
HMEL002614g1	Hmel201	4942071	4942880	-
HMEL030105g1	Hmel201	4950300	4951185	+
HMEL002615g1	Hmel201	4953616	4962524	+
HMEL002616g1	Hmel201	4965435	4968392	-
HMEL014145g1	Hmel201	4983726	4988392	-
HMEL003840g1	Hmel201	5047374	5049413	+
HMEL030106g1	Hmel201	5095268	5097202	+
HMEL003837g1	Hmel201	5097755	5102028	-
HMEL003835g1	Hmel201	5102296	5103305	+
HMEL003834g1	Hmel201	5107836	5109029	-
HMEL003834g2	Hmel201	5110581	5113823	-
HMEL004272g1	Hmel201	5114315	5161106	+
HMEL004275g1	Hmel201	5174545	5175117	+
HMEL004276g1	Hmel201	5189252	5202689	+
HMEL004277g1	Hmel201	5208938	5223127	-
HMEL004277g2	Hmel201	5224476	5225210	+
HMEL004278g1	Hmel201	5233490	5246105	+
HMEL004280g1	Hmel201	5247358	5250897	-
HMEL004281g1	Hmel201	5251778	5253106	+
HMEL004282g1	Hmel201	5253768	5256126	-
HMEL022587g1	Hmel201	5293211	5311320	+
HMEL010942g1	Hmel201	5376624	5424894	+
HMEL030107g1	Hmel201	5428122	5439183	-
HMEL030108g1	Hmel201	5445997	5448354	-
HMEL010947g1	Hmel201	5461800	5462585	+
HMEL010948g1	Hmel201	5467007	5467771	+
HMEL004336g1	Hmel201	5565863	5588331	-
HMEL030109g1	Hmel201	5603831	5604118	+
HMEL030110g1	Hmel201	5627435	5627836	+
HMEL030111g1	Hmel201	5629016	5630459	+
HMEL030112g1	Hmel201	5633458	5638927	-
HMEL004335g1	Hmel201	5663997	5665941	+
HMEL004334g1	Hmel201	5668421	5672124	-
HMEL004333g1	Hmel201	5673058	5679934	-
HMEL004332g1	Hmel201	5681525	5688484	-
HMEL030113g1	Hmel201	5692515	5693344	+
HMEL004330g1	Hmel201	5716182	5722601	-
HMEL004329g1	Hmel201	5725266	5733278	+
HMEL004328g1	Hmel201	5737354	5780533	-
HMEL030114g1	Hmel201	5787377	5787817	+
HMEL030115g1	Hmel201	5788013	5792403	-
HMEL002949g1	Hmel201	5793984	5820853	-
HMEL030116g1	Hmel201	5868753	5887049	-
HMEL011852g1	Hmel201	5952423	5953153	-
HMEL030117g1	Hmel201	5978635	5984685	+
HMEL030118g1	Hmel201	6012166	6014820	+
HMEL030119g1	Hmel201	6047421	6050663	+
HMEL030120g1	Hmel201	6051024	6051947	-
HMEL003304g1	Hmel201	6055448	6058548	+
HMEL030121g1	Hmel201	6064682	6071125	-
HMEL030122g1	Hmel201	6092105	6092368	-
HMEL011604g1	Hmel201	6173162	6177512	-
HMEL011605g1	Hmel201	6178971	6184784	+
HMEL030123g1	Hmel201	6185858	6187175	-
HMEL011606g1	Hmel201	6190949	6199064	-
HMEL011607g1	Hmel201	6199803	6203555	+
HMEL011608g1	Hmel201	6206836	6228366	-
HMEL030124g1	Hmel201	6231308	6233065	+
HMEL030125g1	Hmel201	6251596	6254507	-
HMEL030126g1	Hmel201	6255148	6255501	-
HMEL011609g1	Hmel201	6262014	6267682	-
HMEL011610g1	Hmel201	6268723	6269046	+
HMEL011610g2	Hmel201	6269146	6269847	+
HMEL011610g3	Hmel201	6270768	6274433	+
HMEL011610g4	Hmel201	6277392	6279626	+
HMEL030127g1	Hmel201	6307194	6307802	+
HMEL030128g1	Hmel201	6359354	6369421	+
HMEL003948g1	Hmel201	6372777	6384453	-
HMEL030129g1	Hmel201	6487254	6488411	-
HMEL030130g1	Hmel201	6490036	6491712	+
HMEL030131g1	Hmel201	6503948	6504368	-
HMEL003953g1	Hmel201	6508840	6510871	+
HMEL003953g2	Hmel201	6511672	6519690	+
HMEL003953g3	Hmel201	6519831	6520610	+
HMEL003953g4	Hmel201	6520695	6524597	+
HMEL003954g1	Hmel201	6529846	6532530	-
HMEL003955g1	Hmel201	6533198	6537469	+
HMEL003956g1	Hmel201	6543197	6546883	-
HMEL003956g2	Hmel201	6546983	6547240	+
HMEL003956g3	Hmel201	6547444	6577777	-
HMEL030132g1	Hmel201	6578432	6598779	+
HMEL013292g1	Hmel201	6606167	6607884	-
HMEL013293g1	Hmel201	6608777	6612935	+
HMEL030133g1	Hmel201	6614947	6624588	-
HMEL030134g1	Hmel201	6624627	6628812	-
HMEL013295g1	Hmel201	6629250	6629984	+
HMEL013296g1	Hmel201	6644650	6650297	+
HMEL013297g1	Hmel201	6653973	6656906	-
HMEL013298g1	Hmel201	6657563	6662601	+
HMEL013299g1	Hmel201	6667689	6676609	-
HMEL013300g1	Hmel201	6677642	6685969	+
HMEL013301g1	Hmel201	6712852	6723440	-
HMEL030135g1	Hmel201	6731457	6734283	-
HMEL030136g1	Hmel201	6734930	6735280	-
HMEL002857g1	Hmel201	6739210	6739872	+
HMEL030137g1	Hmel201	6760706	6766156	+
HMEL002856g1	Hmel201	6766202	6766936	+
HMEL030138g1	Hmel201	6770469	6773104	-
HMEL030139g1	Hmel201	6773315	6774059	-
HMEL030140g1	Hmel201	6777099	6780220	+
HMEL003507g1	Hmel201	6868798	6871960	-
HMEL003507g2	Hmel201	6873686	6879370	-
HMEL003507g3	Hmel201	6882487	6887479	-
HMEL003507g4	Hmel201	6889311	6892978	-
HMEL003507g5	Hmel201	6894866	6898105	-
HMEL003507g6	Hmel201	6900550	6902518	-
HMEL003507g7	Hmel201	6903465	6907764	-
HMEL003507g8	Hmel201	6913753	6916433	-
HMEL003506g1	Hmel201	6949892	6981872	+
HMEL003502g1	Hmel201	7053648	7057187	+
HMEL030141g1	Hmel201	7079549	7080271	+
HMEL030142g1	Hmel201	7081239	7082163	+
HMEL030143g1	Hmel201	7085966	7087812	-
HMEL030144g1	Hmel201	7099840	7100340	-
HMEL015833g1	Hmel201	7160461	7166268	-
HMEL030145g1	Hmel201	7204374	7204989	-
HMEL030146g1	Hmel201	7206959	7210305	-
HMEL030147g1	Hmel201	7220620	7227267	+
HMEL030148g1	Hmel201	7246190	7246516	-
HMEL030149g1	Hmel201	7390162	7393805	+
HMEL030150g1	Hmel201	7422807	7423458	-
HMEL015826g1	Hmel201	7457922	7463407	+
HMEL015826g2	Hmel201	7463441	7463845	+
HMEL015825g1	Hmel201	7467946	7470017	-
HMEL015824g1	Hmel201	7470612	7478255	+
HMEL015824g2	Hmel201	7480045	7482885	+
HMEL030151g1	Hmel201	7486897	7487205	-
HMEL030152g1	Hmel201	7487079	7508685	-
HMEL030153g1	Hmel201	7532574	7533572	-
HMEL015821g1	Hmel201	7536668	7538362	+
HMEL030154g1	Hmel201	7538659	7538931	-
HMEL015820g1	Hmel201	7539449	7540450	+
HMEL015819g1	Hmel201	7541379	7552632	-
HMEL015818g1	Hmel201	7553692	7566509	+
HMEL015817g1	Hmel201	7571936	7572280	+
HMEL030155g1	Hmel201	7578068	7580802	-
HMEL030156g1	Hmel201	7636610	7637785	-
HMEL015815g1	Hmel201	7639917	7697510	+
HMEL015813g1	Hmel201	7702313	7705294	-
HMEL030157g1	Hmel201	7707953	7710618	+
HMEL030158g1	Hmel201	7712758	7713225	-
HMEL030159g1	Hmel201	7726054	7728652	-
HMEL030160g1	Hmel201	7732399	7739021	+
HMEL030161g1	Hmel201	7748161	7749630	-
HMEL030162g1	Hmel201	7749751	7751045	-
HMEL030163g1	Hmel201	7756242	7761613	-
HMEL015812g1	Hmel201	7771078	7794962	+
HMEL015811g1	Hmel201	7804657	7805358	+
HMEL015810g1	Hmel201	7805904	7806811	-
HMEL030164g1	Hmel201	7808095	7809582	-
HMEL015809g1	Hmel201	7811693	7812436	-
HMEL030165g1	Hmel201	7813378	7814086	+
HMEL015808g1	Hmel201	7815777	7816714	-
HMEL015807g1	Hmel201	7821961	7822686	-
HMEL030166g1	Hmel201	7824989	7825682	+
HMEL015805g1	Hmel201	7828386	7829048	+
HMEL015804g1	Hmel201	7830604	7831406	-
HMEL015803g1	Hmel201	7832304	7832773	-
HMEL015802g1	Hmel201	7833726	7834435	-
HMEL030167g1	Hmel201	7852708	7853267	+
HMEL030168g1	Hmel201	7891877	7894514	-
HMEL030169g1	Hmel201	7896192	7908157	+
HMEL030170g1	Hmel201	7968076	7969540	+
HMEL002063g1	Hmel201	7972629	7975579	-
HMEL002062g1	Hmel201	8000681	8000959	+
HMEL030171g1	Hmel201	8004840	8005553	+
HMEL030172g1	Hmel201	8006480	8009438	+
HMEL030173g1	Hmel201	8013121	8013911	+
HMEL013861g1	Hmel201	8035112	8040344	-
HMEL013861g2	Hmel201	8041557	8047283	-
HMEL013862g1	Hmel201	8055523	8058654	-
HMEL017265g1	Hmel201	8061232	8068599	-
HMEL030174g1	Hmel201	8078138	8080095	-
HMEL017263g1	Hmel201	8108820	8141201	+
HMEL017262g1	Hmel201	8146330	8147892	-
HMEL017261g1	Hmel201	8148289	8153488	+
HMEL017260g1	Hmel201	8154163	8162562	+
HMEL017259g1	Hmel201	8175203	8184330	-
HMEL017258g1	Hmel201	8199244	8200898	+
HMEL017258g2	Hmel201	8202595	8204110	+
HMEL030175g1	Hmel201	8209870	8210405	+
HMEL030176g1	Hmel201	8241111	8241872	-
HMEL030177g1	Hmel201	8256655	8257169	+
HMEL017256g1	Hmel201	8287007	8288490	-
HMEL030178g1	Hmel201	8292096	8304538	-
HMEL017252g1	Hmel201	8311251	8321605	-
HMEL017251g1	Hmel201	8327781	8330005	-
HMEL017250g1	Hmel201	8331157	8344042	+
HMEL017249g1	Hmel201	8348085	8349948	-
HMEL017248g1	Hmel201	8355328	8364047	-
HMEL017247g1	Hmel201	8368736	8372701	-
HMEL017246g1	Hmel201	8378089	8381736	+
HMEL017246g2	Hmel201	8382770	8389270	+
HMEL030179g1	Hmel201	8392599	8396895	-
HMEL030180g1	Hmel201	8397861	8406006	+
HMEL017243g1	Hmel201	8415449	8428600	-
HMEL017242g1	Hmel201	8454205	8456229	+
HMEL030181g1	Hmel201	8459122	8464661	-
HMEL017240g1	Hmel201	8465365	8468648	+
HMEL030182g1	Hmel201	8469039	8477675	-
HMEL017238g1	Hmel201	8479912	8482504	-
HMEL030183g1	Hmel201	8483222	8508241	-
HMEL017235g1	Hmel201	8510663	8521546	+
HMEL030184g1	Hmel201	8521866	8524445	-
HMEL030185g1	Hmel201	8530073	8530519	-
HMEL017233g1	Hmel201	8533395	8535152	+
HMEL017232g1	Hmel201	8538199	8538898	+
HMEL017231g1	Hmel201	8539714	8544412	-
HMEL030186g1	Hmel201	8545736	8549120	-
HMEL030187g1	Hmel201	8550076	8551662	+
HMEL017229g1	Hmel201	8555697	8561349	-
HMEL017227g1	Hmel201	8562694	8563845	+
HMEL030188g1	Hmel201	8563976	8565555	-
HMEL017227g2	Hmel201	8566077	8568382	+
HMEL017225g1	Hmel201	8570281	8572573	-
HMEL017225g2	Hmel201	8575533	8576307	-
HMEL017225g3	Hmel201	8577130	8578554	-
HMEL017225g4	Hmel201	8578602	8580314	-
HMEL017224g1	Hmel201	8581004	8583364	+
HMEL017223g1	Hmel201	8585132	8592820	-
HMEL030189g1	Hmel201	8593848	8603232	+
HMEL030190g1	Hmel201	8604851	8607326	-
HMEL017220g1	Hmel201	8608787	8609841	+
HMEL017219g1	Hmel201	8610848	8616408	-
HMEL030191g1	Hmel201	8617151	8621045	+
HMEL030192g1	Hmel201	8622017	8628559	-
HMEL017216g1	Hmel201	8632596	8634000	+
HMEL030193g1	Hmel201	8636581	8637063	-
HMEL017215g1	Hmel201	8643775	8657420	+
HMEL017212g1	Hmel201	8659509	8660230	+
HMEL017212g2	Hmel201	8669236	8671981	-
HMEL017212g3	Hmel201	8675207	8691444	+
HMEL017212g4	Hmel201	8694475	8700720	+
HMEL030194g1	Hmel201	8708478	8710819	-
HMEL030195g1	Hmel201	8720949	8721284	+
HMEL017211g1	Hmel201	8722209	8723130	+
HMEL017210g1	Hmel201	8735980	8736961	+
HMEL017209g1	Hmel201	8738032	8745170	-
HMEL017208g1	Hmel201	8745748	8752116	+
HMEL017207g1	Hmel201	8754968	8755649	-
HMEL017207g2	Hmel201	8756156	8758453	-
HMEL030196g1	Hmel201	8761050	8763014	+
HMEL030197g1	Hmel201	8765257	8768151	-
HMEL030198g1	Hmel201	8768160	8769694	-
HMEL030199g1	Hmel201	8771399	8775940	+
HMEL017205g1	Hmel201	8778483	8782612	-
HMEL030200g1	Hmel201	8783529	8787059	+
HMEL017203g1	Hmel201	8788887	8823011	-
HMEL017202g1	Hmel201	8829572	8839700	+
HMEL017201g1	Hmel201	8843548	8847431	-
HMEL030201g1	Hmel201	8847895	8850683	-
HMEL017200g1	Hmel201	8853022	8857600	-
HMEL017200g2	Hmel201	8862664	8871158	+
HMEL017197g1	Hmel201	8880239	8881478	-
HMEL030202g1	Hmel201	8882846	8884958	+
HMEL030203g1	Hmel201	8885512	8888239	-
HMEL017194g1	Hmel201	8889145	8894584	+
HMEL030204g1	Hmel201	8895186	8896079	-
HMEL017192g1	Hmel201	8897822	8903091	-
HMEL030205g1	Hmel201	8904019	8905197	-
HMEL017191g1	Hmel201	8907123	8909914	+
HMEL030206g1	Hmel201	8910648	8914780	+
HMEL017189g1	Hmel201	8917083	8931628	-
HMEL017189g2	Hmel201	8931860	8935967	-
HMEL017188g1	Hmel201	8943408	8944702	+
HMEL017186g1	Hmel201	8947038	8949953	-
HMEL017185g1	Hmel201	8959334	8984983	+
HMEL030207g1	Hmel201	9012485	9012938	+
HMEL030208g1	Hmel201	9034674	9036190	+
HMEL012378g1	Hmel201	9036901	9038113	-
HMEL012380g1	Hmel201	9038950	9040269	+
HMEL030209g1	Hmel201	9040345	9041876	-
HMEL012382g1	Hmel201	9042919	9050476	+
HMEL012383g1	Hmel201	9051436	9053661	-
HMEL012384g1	Hmel201	9066900	9068334	-
HMEL030210g1	Hmel201	9071334	9077501	-
HMEL030211g1	Hmel201	9082002	9082343	+
HMEL030212g1	Hmel201	9115324	9115866	+
HMEL012386g1	Hmel201	9116784	9124541	-
HMEL030213g1	Hmel201	9135120	9154526	+
HMEL030214g1	Hmel201	9156314	9167040	-
HMEL012390g1	Hmel201	9172230	9187294	-
HMEL012391g1	Hmel201	9189905	9193799	-
HMEL012392g1	Hmel201	9194751	9201568	-
